X,Y,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
1989304.975116406800225,2398322.510474355891347,01097480,"SUDBURY RIVER AT ASHLAND, MA",Non-ref,NorthEast,90.828900,01,42.260100,-71.456450,MA,,yes,4.000000,4.000000,4.000000
1992102.552294765366241,2406612.455484662204981,01098530,"SUDBURY RIVER AT SAXONVILLE, MA",Non-ref,NorthEast,274.232700,01,42.325373,-71.397561,MA,,yes,29.000000,29.000000,20.000000
1990719.755007992032915,2442261.402831141836941,01099500,"CONCORD R BELOW R MEADOW BROOK, AT LOWELL, MA",Non-ref,NorthEast,1035.510000,01,42.636758,-71.302005,MA,,yes,72.000000,60.000000,20.000000
1990740.914730087853968,2443327.190663097426295,01100000,"MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",Non-ref,NorthEast,11983.350000,01,42.645925,-71.298394,MA,,yes,86.000000,60.000000,20.000000
1991444.917342005530372,2467030.034481679089367,01100505,"SPICKET RIVER AT NORTH SALEM, NH",Non-ref,NorthEast,42.864300,01,42.849255,-71.215061,NH,,yes,8.000000,8.000000,8.000000
1995026.721923066768795,2455713.821433441713452,01100561,"SPICKET RIVER NEAR METHUEN, MA",Non-ref,NorthEast,158.297400,01,42.743146,-71.208393,MA,,yes,4.000000,4.000000,4.000000
1999567.992374639259651,2436682.198384315706789,01100600,"SHAWSHEEN RIVER NEAR WILMINGTON, MA",Non-ref,NorthEast,96.421500,01,42.568149,-71.214779,MA,,yes,45.000000,45.000000,20.000000
2001749.861890288535506,2449220.443921471945941,01100627,"SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA",Non-ref,NorthEast,173.111400,01,42.671481,-71.149224,MA,,yes,3.000000,3.000000,3.000000
2015400.660082713002339,2462308.05782020650804,01101000,"PARKER RIVER AT BYFIELD, MA",Non-ref,NorthEast,55.477800,01,42.752869,-70.945610,MA,,yes,63.000000,60.000000,20.000000
2007943.618717061588541,2438107.951256196014583,01101344,"IPSWICH RIVER AT MILL STREET NR NORTH READING, MA",Non-ref,NorthEast,58.067100,01,42.561110,-71.111110,MA,,yes,2.000000,2.000000,2.000000
2014328.111066064564511,2440797.906852632761002,01101500,"IPSWICH RIVER AT SOUTH MIDDLETON, MA",Non-ref,NorthEast,115.282600,01,42.569539,-71.026997,MA,,yes,70.000000,59.000000,19.000000
2022197.381341777043417,2453372.017853028140962,01102000,"IPSWICH RIVER NEAR IPSWICH, MA",Non-ref,NorthEast,316.426500,01,42.659816,-70.893662,MA,,yes,79.000000,60.000000,20.000000
2018810.307720859302208,2430427.692649855278432,01102345,"SAUGUS RIVER AT SAUGUS IRONWORKS AT SAUGUS, MA",Non-ref,NorthEast,60.381600,01,42.469540,-71.006995,MA,,yes,15.000000,15.000000,15.000000
2009039.685045015299693,2425232.054873957298696,01102500,"ABERJONA RIVER AT WINCHESTER, MA",Non-ref,NorthEast,59.746710,01,42.447318,-71.138943,MA,,yes,70.000000,60.000000,20.000000
2010599.391965591348708,2420988.003122869879007,01103025,"ALEWIFE BROOK NEAR ARLINGTON, MA",Non-ref,NorthEast,21.523500,01,42.407041,-71.133942,MA,,yes,1.000000,1.000000,1.000000
1997927.874623812735081,2375247.461828688159585,01103220,"MISCOE BROOK NEAR FRANKLIN, MA",Non-ref,NorthEast,3.033000,01,42.040930,-71.426730,MA,,yes,9.000000,9.000000,9.000000
1998054.199855316895992,2386722.745244396850467,01103280,"CHARLES RIVER AT MEDWAY, MA",Non-ref,NorthEast,169.119000,01,42.139820,-71.389503,MA,,yes,11.000000,11.000000,11.000000
2002398.870285769691691,2401086.581571045331657,01103455,"TROUT BROOK AT DOVER, MA",Non-ref,NorthEast,9.706500,01,42.253990,-71.293390,MA,,yes,2.000000,2.000000,2.000000
2004975.374712920514867,2402029.186048494651914,01103500,"CHARLES RIVER AT DOVER, MA",Non-ref,NorthEast,473.319900,01,42.256209,-71.260056,MA,,yes,72.000000,60.000000,20.000000
2005790.221549414098263,2409222.130149027332664,01104200,"CHARLES RIVER AT WELLESLEY, MA",Non-ref,NorthEast,548.374500,01,42.316486,-71.227833,MA,,yes,50.000000,50.000000,20.000000
1999836.069762780563906,2417085.309226359240711,01104430,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA",Non-ref,NorthEast,17.495100,01,42.398151,-71.273390,MA,,yes,12.000000,12.000000,12.000000
2000894.688916749553755,2413992.532686043530703,01104460,"STONY BROOK AT RT 20 AT WALTHAM, MA",Non-ref,NorthEast,57.117600,01,42.368985,-71.270612,MA,,yes,8.000000,8.000000,8.000000
2001507.952266961568967,2412484.537228478118777,01104475,"STONY BROOK RES., UNNAMED TRIB 1, NEAR WESTON, MA",Non-ref,NorthEast,2.080800,01,42.354541,-71.268112,MA,,yes,5.000000,5.000000,5.000000
2003720.021570828044787,2415131.119851619936526,01104500,"CHARLES RIVER AT WALTHAM, MA",Non-ref,NorthEast,647.412300,01,42.372319,-71.233667,MA,,yes,78.000000,60.000000,20.000000
2011929.517814346589148,2394785.380789948627353,01105000,"NEPONSET RIVER AT NORWOOD, MA",Non-ref,NorthEast,84.877800,01,42.177599,-71.200886,MA,,yes,70.000000,60.000000,20.000000
2016956.396994423121214,2393460.289727908559144,01105500,"EAST BRANCH NEPONSET RIVER AT CANTON, MA",Non-ref,NorthEast,60.712200,01,42.154544,-71.145884,MA,,yes,57.000000,57.000000,20.000000
2015373.938230946194381,2399372.202017471194267,01105554,"NEPONSET RIVER AT GREENLODGE ST NEAR CANTON, MA",Non-ref,NorthEast,220.701600,01,42.209266,-71.145885,MA,,yes,5.000000,5.000000,5.000000
2019725.630879635456949,2407678.281548420898616,011055566,"NEPONSET RIVER AT MILTON VILLAGE, MA",Non-ref,NorthEast,271.838700,01,42.270930,-71.068380,MA,,yes,12.000000,12.000000,12.000000
2028324.724352451041341,2404201.890122833661735,01105583,"MONATIQUOT RIVER AT EAST BRAINTREE, MA",Non-ref,NorthEast,73.576800,01,42.220933,-70.978103,MA,,yes,3.000000,3.000000,3.000000
2026023.374097837368026,2406702.45700566470623,01105585,"TOWN BROOK AT QUINCY, MA",Non-ref,NorthEast,11.131200,01,42.247877,-70.997270,MA,,yes,25.000000,25.000000,11.000000
2031854.600518290651962,2401614.781924518756568,01105600,"OLD SWAMP RIVER NEAR SOUTH WEYMOUTH, MA",Non-ref,NorthEast,12.660300,01,42.190378,-70.944768,MA,,yes,43.000000,43.000000,20.000000
2036319.626322885975242,2407970.416153207421303,01105638,"WEIR RIVER AT LEAVITT STREET AT HINGHAM, MA",Non-ref,NorthEast,39.229200,01,42.234820,-70.871990,MA,,yes,3.000000,3.000000,3.000000
2044161.650458375457674,2394549.760035791434348,01105730,"INDIAN HEAD RIVER AT HANOVER, MA",Non-ref,NorthEast,79.567200,01,42.100657,-70.822541,MA,,yes,43.000000,43.000000,20.000000
2054432.975397781701759,2384623.333675906062126,01105870,"JONES RIVER AT KINGSTON, MA",Non-ref,NorthEast,55.143900,01,41.990936,-70.733649,MA,,yes,42.000000,42.000000,19.000000
2065108.681562038837001,2379032.915695855394006,011058756,"EEL RIVER AT RUSSELL MILL RD NEAR PLYMOUTH, MA",Non-ref,SECstPlain,11.502000,01,41.917600,-70.626420,MA,,yes,2.000000,2.000000,2.000000
2064703.900134054943919,2381725.466792039573193,01105876,"EEL RIVER AT RT 3A NEAR PLYMOUTH, MA",Non-ref,SECstPlain,34.949700,01,41.941770,-70.622534,MA,,yes,4.000000,4.000000,3.000000
2112894.311651124618948,2366997.163344651460648,01105880,"HERRING RIVER AT NORTH HARWICH, MA",Non-ref,SECstPlain,25.522200,01,41.700111,-70.106962,MA,,yes,24.000000,24.000000,2.000000
2055731.388129729079083,2346908.895202144049108,01105917,"MATTAPOISETT RIVER NEAR MATTAPOISETT, MA",Non-ref,NorthEast,61.272000,01,41.662604,-70.838370,MA,,yes,3.000000,3.000000,3.000000
2045854.079980292357504,2335287.409322021529078,01105933,"PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA",Non-ref,NorthEast,68.098500,01,41.585382,-70.990317,MA,,yes,14.000000,14.000000,14.000000
2035533.806593580171466,2329392.539038268849254,01106000,"ADAMSVILLE BROOK AT ADAMSVILLE, RI",Non-ref,NorthEast,22.066240,01,41.558437,-71.129210,RI,,,38.000000,29.000000,0.000000
2035654.583567843772471,2382366.816103640012443,01106500,"MATFIELD RIVER AT ELMWOOD, MA",Non-ref,NorthEast,104.470200,01,42.015380,-70.961150,MA,,yes,2.000000,2.000000,2.000000
2038400.98262695944868,2373677.506873309612274,01108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",Non-ref,NorthEast,677.638800,01,41.933990,-70.956431,MA,,yes,61.000000,41.000000,13.000000
2022236.407278924249113,2374352.626461456529796,01108320,"CANOE RIVER NEAR NORTON, MA",Non-ref,NorthEast,57.860100,01,41.977320,-71.143940,MA,,yes,3.000000,3.000000,3.000000
2028811.116777386749163,2367139.037259289994836,01108410,"MILL RIVER AT SPRING STREET AT TAUNTON, MA",Non-ref,NorthEast,122.022000,01,41.899823,-71.089490,MA,,yes,2.000000,2.000000,2.000000
2012348.721912975423038,2374349.78464410174638,01108500,"WADING RIVER AT WEST MANSFIELD, MA",Non-ref,NorthEast,51.779700,01,42.000099,-71.260053,MA,,,33.000000,33.000000,0.000000
2020489.401135580614209,2370443.743696295656264,01109000,"WADING RIVER NEAR NORTON, MA",Non-ref,NorthEast,112.742900,01,41.947600,-71.176716,MA,,yes,84.000000,60.000000,20.000000
2027131.777138570090756,2362795.691411490552127,01109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",Non-ref,NorthEast,220.104900,01,41.866212,-71.122824,MA,,yes,43.000000,43.000000,20.000000
2026286.777560601942241,2359577.289123478345573,01109070,"SEGREGANSET RIVER NEAR DIGHTON, MA",Non-ref,NorthEast,27.167400,01,41.840379,-71.142824,MA,,yes,42.000000,42.000000,19.000000
2032401.062234189128503,2353847.744084184058011,01109090,"RATTLESNAKE BROOK NEAR ASSONET, MA",Ref,NorthEast,12.771000,01,41.776770,-71.089210,MA,,yes,2.000000,2.000000,2.000000
2016426.838261598488316,2353342.83147082850337,01109220,"PALMER RIVER AT SOUTH REHOBOTH, MA",Non-ref,NorthEast,78.930890,01,41.809270,-71.277830,MA,,yes,3.000000,3.000000,3.000000
2009958.676352975424379,2354131.842765473760664,01109403,"TEN MILE RIVER AT PAWTUCKET AVE @ E PROVIDENCE, RI",Non-ref,NorthEast,137.592000,01,41.830934,-71.351165,RI,,yes,23.000000,23.000000,20.000000
1960097.995271586813033,2387425.179266124032438,01109500,"KETTLE BROOK AT WORCESTER, MA",Non-ref,NorthEast,82.224000,01,42.232038,-71.834794,MA,,,55.000000,29.000000,0.000000
1966845.119792935205624,2384206.134216793812811,01109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",Non-ref,NorthEast,185.751900,01,42.188984,-71.765070,MA,,yes,7.000000,7.000000,7.000000
1969975.047338805394247,2389806.662096409127116,01110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",Non-ref,NorthEast,66.082790,01,42.230372,-71.710902,MA,,yes,70.000000,60.000000,20.000000
1976819.305169105296955,2382734.790161360986531,01110500,"BLACKSTONE RIVER AT NORTHBRIDGE, MA",Non-ref,NorthEast,363.521700,01,42.153707,-71.652011,MA,,,45.000000,36.000000,8.000000
1981211.181707286508754,2374797.003421396017075,01111050,"MUMFORD RIVER AT UXBRIDGE, MA",Non-ref,NorthEast,145.385100,01,42.075100,-71.624790,MA,,yes,4.000000,4.000000,4.000000
1981758.541863092686981,2378377.189772214740515,01111200,"WEST RIVER BELOW WEST HILL DAM, NR UXBRIDGE, MA",Non-ref,NorthEast,72.379800,01,42.104819,-71.607287,MA,,yes,35.000000,35.000000,8.000000
1982449.456764997681603,2372776.680288885720074,01111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",Non-ref,NorthEast,631.430100,01,42.054820,-71.616454,MA,,yes,3.000000,3.000000,3.000000
1982299.43513748026453,2371548.538682772777975,01111225,"EMERSON BROOK NEAR UXBRIDGE, MA",Non-ref,NorthEast,18.057600,01,42.044540,-71.622010,MA,,yes,2.000000,2.000000,2.000000
1979010.954569135326892,2363363.914991392754018,01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",Non-ref,NorthEast,41.062500,01,41.981209,-71.685901,RI,,yes,43.000000,43.000000,18.000000
1988393.514262415003031,2367591.585634641349316,01111500,"BRANCH RIVER AT FORESTDALE, RI",Non-ref,NorthEast,237.239100,01,41.996487,-71.562563,RI,,yes,69.000000,60.000000,20.000000
1992845.725911397719756,2369888.484151224605739,01112500,"BLACKSTONE RIVER AT WOONSOCKET, RI",Non-ref,NorthEast,1047.424000,01,42.006209,-71.503117,RI,,yes,80.000000,60.000000,20.000000
2000563.674059949815273,2369484.753081298433244,01113695,"CATAMINT BROOK AT CUMBERLAND, RI",Non-ref,NorthEast,10.649700,01,41.985100,-71.413670,RI,,yes,10.000000,10.000000,10.000000
2005889.156183225102723,2359740.25868524517864,01113895,BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI,Non-ref,NorthEast,1247.535000,01,41.888711,-71.381445,RI,,yes,5.000000,5.000000,5.000000
2005088.171587631339207,2353194.729514745995402,01114000,"MOSHASSUCK RIVER AT PROVIDENCE, RI",Non-ref,NorthEast,60.427740,01,41.833989,-71.411168,RI,,yes,45.000000,45.000000,19.000000
1998306.454019831959158,2354295.692915957421064,01114500,"WOONASQUATUCKET RIVER AT CENTERDALE, RI",Non-ref,NorthEast,98.873500,01,41.858988,-71.487282,RI,,yes,68.000000,60.000000,20.000000
1989009.999262040248141,2351110.187850181944668,01115098,"PEEPTOAD BROOK AT ELMDALE RD NR NORTH SCITUATE, RI",Non-ref,NorthEast,13.356900,01,41.852599,-71.606175,RI,,yes,15.000000,15.000000,15.000000
1982082.113038989948109,2345376.104635837487876,01115187,"PONAGANSET RIVER AT SOUTH FOSTER, RI",Non-ref,NorthEast,38.825100,01,41.818710,-71.705068,RI,,yes,15.000000,15.000000,15.000000
1993314.201701157959178,2326114.771979197859764,01115630,"NOOSENECK RIVER AT NOOSENECK, RI",Ref,NorthEast,21.736800,01,41.626767,-71.632565,RI,,yes,19.000000,19.000000,2.000000
1994502.176017573336139,2324755.109666909091175,01115670,"CONGDON RIVER NEAR NOOSENECK, RI",Ref,NorthEast,10.899000,01,41.612322,-71.622842,RI,,yes,3.000000,3.000000,3.000000
1994826.422412926796824,2328407.565667415037751,01115770,"CARR RIVER NEAR NOOSENECK, RI",Ref,NorthEast,18.908100,01,41.643156,-71.607842,RI,,yes,18.000000,18.000000,3.000000
1996845.147110049845651,2334369.363026235252619,01116000,"SOUTH BRANCH PAWTUXET RIVER AT WASHINGTON, RI",Non-ref,NorthEast,168.257700,01,41.690100,-71.565896,RI,,yes,69.000000,60.000000,20.000000
2004760.968610427808017,2343495.733807998709381,01116500,"PAWTUXET RIVER AT CRANSTON, RI",Non-ref,NorthEast,525.019500,01,41.750934,-71.445058,RI,,yes,68.000000,59.000000,19.000000
2005513.61725417827256,2329697.876420313492417,01116905,"HUNT R 250 FT DS FRY BRK AT FRENCHTOWN, RI",Non-ref,NorthEast,40.761900,01,41.630000,-71.478889,RI,,yes,2.000000,2.000000,2.000000
2007876.003786307759583,2331619.53043878916651,01117000,"HUNT RIVER NEAR EAST GREENWICH, RI",Non-ref,NorthEast,59.684400,01,41.641212,-71.445335,RI,,yes,69.000000,60.000000,20.000000
2003938.222262888681144,2312191.103610957972705,01117350,"CHIPUXET RIVER AT WEST KINGSTON, RI",Non-ref,NorthEast,25.213500,01,41.482323,-71.551172,RI,,yes,37.000000,37.000000,20.000000
2000922.929033058695495,2317956.006014327518642,01117370,QUEEN R AT LIBERTY RD AT LIBERTY RI,Ref,NorthEast,50.477400,01,41.538990,-71.568673,RI,,yes,11.000000,11.000000,11.000000
1999798.794242480304092,2310460.299933294765651,01117420,"USQUEPAUG RIVER NEAR USQUEPAUG, RI",Non-ref,NorthEast,93.135600,01,41.476767,-71.604785,RI,,yes,35.000000,35.000000,20.000000
1999352.64699368015863,2306807.487688660621643,01117430,"PAWCATUCK RIVER AT KENYON, RI",Non-ref,NorthEast,189.044100,01,41.446212,-71.621174,RI,,yes,5.000000,5.000000,4.000000
1997478.592529705958441,2311683.657274540513754,01117468,"BEAVER RIVER NEAR USQUEPAUG, RI",Ref,NorthEast,25.341300,01,41.492600,-71.628119,RI,yes,yes,34.000000,34.000000,20.000000
1994593.566561855608597,2305432.103691055439413,01117500,"PAWCATUCK RIVER AT WOOD RIVER JUNCTION, RI",Non-ref,NorthEast,260.437500,01,41.445100,-71.680898,RI,,yes,68.000000,60.000000,20.000000
1987761.21553768008016,2318556.189573543146253,01117800,"WOOD RIVER NEAR ARCADIA, RI",Ref,NorthEast,90.765910,01,41.573988,-71.720623,RI,,yes,43.000000,43.000000,19.000000
1990240.078879688866436,2310431.769865577109158,01118000,"WOOD RIVER AT HOPE VALLEY, RI",Non-ref,NorthEast,193.211100,01,41.498155,-71.716456,RI,,yes,68.000000,60.000000,20.000000
1981453.394462612224743,2305443.328526404686272,01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",Ref,NorthEast,10.364400,01,41.474821,-71.834237,CT,yes,yes,51.000000,51.000000,20.000000
1984108.15024736453779,2295596.383980752900243,01118500,"PAWCATUCK RIVER AT WESTERLY, RI",Non-ref,NorthEast,765.774000,01,41.383711,-71.833125,RI,,yes,68.000000,60.000000,20.000000
1933285.951601676642895,2332489.837655636481941,01119384,"WILLIMANTIC RIVER NEAR MANSFIELD DEPOT, CT",Non-ref,NorthEast,255.642300,01,41.816111,-72.316944,CT,,yes,3.000000,3.000000,3.000000
1939197.243934146827087,2326438.038698204793036,01119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT.",Non-ref,NorthEast,314.846100,01,41.750654,-72.265635,CT,,yes,78.000000,60.000000,20.000000
1936900.390403026016429,2323190.364865835756063,01120000,"HOP R NR COLUMBIA, CT.",Non-ref,NorthEast,192.858300,01,41.727599,-72.302303,CT,,,39.000000,22.000000,0.000000
1950977.304252641042694,2349764.762939649634063,01120500,"SAFFORD BK NR WOODSTOCK VALLEY, CT.",Ref,NorthEast,6.656400,01,41.926486,-72.057020,CT,,,31.000000,31.000000,0.000000
1944345.951488460646942,2338500.591606449335814,01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",Ref,NorthEast,70.253720,01,41.843709,-72.168966,CT,yes,yes,69.000000,60.000000,20.000000
1945651.892156341811642,2324526.022027424536645,01122000,"NATCHAUG RIVER AT WILLIMANTIC, CT.",Non-ref,NorthEast,453.290400,01,41.719821,-72.195634,CT,,yes,73.000000,54.000000,14.000000
1947280.662587705301121,2322696.943524983711541,01122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT.",Non-ref,NorthEast,1048.470000,01,41.700376,-72.182022,CT,,yes,81.000000,60.000000,20.000000
1958459.95872425311245,2322261.600199156440794,01123000,"LITTLE RIVER NEAR HANOVER, CT.",Ref,NorthEast,77.852710,01,41.671765,-72.052298,CT,yes,yes,58.000000,58.000000,20.000000
1961921.89357124408707,2311211.65542693156749,011230695,"SHETUCKET RIVER AT TAFTVILLE, CONN.",Non-ref,NorthEast,1330.078000,01,41.568430,-72.045080,CT,,yes,9.000000,9.000000,9.000000
1940592.450844753300771,2368141.141732853837311,01123360,"QUINEBAUG R BL E BRIMFIELD DAM AT FISKDALE, MA",Non-ref,NorthEast,162.272700,01,42.108706,-72.123688,MA,,yes,25.000000,25.000000,8.000000
1946616.331309950910509,2366706.206634812057018,01123600,"QUINEBAUG R BL WESTVILLE DAM NR SOUTHBRIDGE, MA",Non-ref,NorthEast,244.619100,01,42.082873,-72.057020,MA,,yes,34.000000,34.000000,7.000000
1956378.874257914954796,2362229.681558225303888,01124000,"QUINEBAUG RIVER AT QUINEBAUG, CT.",Non-ref,NorthEast,392.000400,01,42.022319,-71.955629,CT,,yes,77.000000,59.000000,19.000000
1962993.925041232723743,2354826.414715754799545,01124151,"QUINEBAUG R AT WEST THOMPSON, CONN.",Non-ref,NorthEast,433.911600,01,41.943431,-71.900350,CT,,yes,34.000000,34.000000,11.000000
1959606.630918403854594,2374170.366626525297761,01124350,"FRENCH RIVER BELOW DAM, AT HODGES VILLAGE, MA",Non-ref,NorthEast,80.460900,01,42.118429,-71.881183,MA,,yes,29.000000,29.000000,2.000000
1958970.155956567497924,2373716.437095003202558,01124500,"LITTLE RIVER NEAR OXFORD, MA",Non-ref,NorthEast,72.597600,01,42.115929,-71.890072,MA,,yes,52.000000,42.000000,2.000000
1961192.796719555743039,2366782.12584463134408,01125000,"FRENCH RIVER AT WEBSTER, MA",Non-ref,NorthEast,222.231900,01,42.050930,-71.885072,MA,,yes,33.000000,33.000000,1.000000
1962019.514367778087035,2358586.127930462360382,01125100,"FRENCH R AT N GROSVENORDALE, CT.",Non-ref,NorthEast,262.327700,01,41.978150,-71.900350,CT,,yes,7.000000,7.000000,7.000000
1962956.097899121232331,2350868.113345864228904,01125500,"QUINEBAUG RIVER AT PUTNAM, CT",Non-ref,NorthEast,839.918700,01,41.909264,-71.912850,CT,,yes,53.000000,34.000000,14.000000
1967169.520190139533952,2343645.222534126602113,01126000,"FIVEMILE R AT KILLINGLY, CT.",Non-ref,NorthEast,150.376500,01,41.837321,-71.885350,CT,,,33.000000,22.000000,0.000000
1970690.768119920743629,2329884.632391136139631,01126500,"MOOSUP R AT MOOSUP, CT.",Non-ref,NorthEast,211.515300,01,41.710377,-71.885906,CT,,,39.000000,22.000000,0.000000
1965974.254532220540568,2315659.95356366224587,01127000,"QUINEBAUG RIVER AT JEWETT CITY, CT.",Non-ref,NorthEast,1838.699000,01,41.597876,-71.984242,CT,,yes,90.000000,59.000000,19.000000
